Problem,ProblemFamily,Dimension,Optimizer,MeanFinalValue,MeanFinalValueSuccess,MeanFinalValueFail,StdFinalValue,BestValue,WorstValue,MeanIterations,MeanFunctionEvals,MeanFunctionEvalsSuccess,MeanFunctionEvalsFail,MeanGradientEvals,MeanGradientEvalsSuccess,MeanGradientEvalsFail,MeanTime,SuccessRate,NumRuns
StyblinskiTang_2D,Highly Multimodal,2,Adam,-2.958006e0,NaN,-2.958006e0,9.091752e-1,-5.088809e0,-1.536785e0,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.010,0.000,20
StyblinskiTang_2D,Highly Multimodal,2,GD,-7.409132e1,-7.833233e1,-6.291046e1,7.208341e0,-7.833233e1,-5.005889e1,75.2,78.0,74.1,88.3,152.3,144.5,172.9,0.002,0.725,40
StyblinskiTang_5D,Highly Multimodal,5,Adam-Fast,-1.826000e2,NaN,-1.826000e2,8.692796e0,-1.880537e2,-1.615436e2,34.6,72.2,NaN,72.2,71.2,NaN,71.2,0.001,0.000,40
StyblinskiTang_5D,Highly Multimodal,5,QQN-Bisection-2,-1.887625e2,NaN,-1.887625e2,9.483199e0,-1.958308e2,-1.675574e2,16.8,270.1,NaN,270.1,197.1,NaN,197.1,0.005,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,QQN-Bisection-1,-1.865629e2,NaN,-1.865629e2,1.040532e1,-1.958308e2,-1.648064e2,15.7,350.3,NaN,350.3,381.2,NaN,381.2,0.006,0.000,40
StyblinskiTang_5D,Highly Multimodal,5,L-BFGS,-1.864117e2,NaN,-1.864117e2,1.047262e1,-1.958308e2,-1.597724e2,17.1,162.8,NaN,162.8,72.3,NaN,72.3,0.002,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,GD-Nesterov,-1.785018e2,NaN,-1.785018e2,1.835710e1,-1.958308e2,-1.126319e2,59.1,62.1,NaN,62.1,120.2,NaN,120.2,0.002,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,GD-WeightDecay,-1.871942e2,NaN,-1.871942e2,1.211575e1,-1.958308e2,-1.534188e2,69.8,72.8,NaN,72.8,141.6,NaN,141.6,0.002,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,GD,-1.915898e2,NaN,-1.915898e2,8.482031e0,-1.958308e2,-1.534207e2,103.8,106.8,NaN,106.8,209.7,NaN,209.7,0.003,0.000,40
StyblinskiTang_5D,Highly Multimodal,5,QQN-StrongWolfe,-1.894693e2,NaN,-1.894693e2,9.456821e0,-1.958308e2,-1.675574e2,15.1,225.4,NaN,225.4,206.3,NaN,206.3,0.006,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,Adam,-6.735392e0,NaN,-6.735392e0,1.551642e0,-1.024746e1,-3.863536e0,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.010,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,Adam-AMSGrad,-6.623994e0,NaN,-6.623994e0,1.445540e0,-9.239936e0,-4.010676e0,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,Trust Region-Adaptive,-5.052197e1,NaN,-5.052197e1,7.727604e-1,-5.235551e1,-4.929934e1,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,QQN-MoreThuente,-1.655858e2,NaN,-1.655858e2,4.651320e1,-1.958308e2,-4.495235e1,28.9,349.9,NaN,349.9,386.4,NaN,386.4,0.009,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,QQN-CubicQuadraticInterpolation,-1.894693e2,NaN,-1.894693e2,9.456859e0,-1.958308e2,-1.534207e2,15.0,276.3,NaN,276.3,399.0,NaN,399.0,0.009,0.000,40
StyblinskiTang_5D,Highly Multimodal,5,Trust Region-Standard,-1.880018e2,NaN,-1.880018e2,2.026982e1,-1.958120e2,-1.037195e2,193.8,583.8,NaN,583.8,389.8,NaN,389.8,0.004,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,Trust Region-Conservative,-2.707412e0,NaN,-2.707412e0,6.596140e-1,-4.439433e0,-1.251512e0,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,QQN-Backtracking,-1.880556e2,NaN,-1.880556e2,9.456821e0,-1.958308e2,-1.675574e2,16.2,135.4,NaN,135.4,95.8,NaN,95.8,0.003,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,L-BFGS-Aggressive,-9.880732e1,NaN,-9.880732e1,3.530399e1,-1.649594e2,-2.370949e1,76.9,775.7,NaN,775.7,235.7,NaN,235.7,0.007,0.000,40
StyblinskiTang_5D,Highly Multimodal,5,GD-Momentum,-1.677802e2,NaN,-1.677802e2,2.893074e1,-1.958308e2,-9.410035e1,66.0,69.0,NaN,69.0,133.9,NaN,133.9,0.002,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,Adam-WeightDecay,-3.389298e1,NaN,-3.389298e1,2.547236e0,-3.760793e1,-2.753179e1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
StyblinskiTang_5D,Highly Multimodal,5,QQN-GoldenSection,-1.885269e2,NaN,-1.885269e2,9.480272e0,-1.958308e2,-1.675574e2,12.9,461.5,NaN,461.5,77.5,NaN,77.5,0.007,0.000,60
StyblinskiTang_5D,Highly Multimodal,5,L-BFGS-Conservative,-1.873488e2,NaN,-1.873488e2,1.130937e1,-1.958308e2,-1.534207e2,106.6,547.4,NaN,547.4,436.6,NaN,436.6,0.013,0.000,20
StyblinskiTang_10D,Highly Multimodal,10,GD,-3.768181e2,-3.916617e2,-3.679120e2,1.411904e1,-3.916617e2,-3.492515e2,141.1,144.1,141.6,145.6,284.2,279.2,287.3,0.004,0.375,40
StyblinskiTang_10D,Highly Multimodal,10,GD-WeightDecay,-3.747836e2,-3.916283e2,-3.675644e2,1.569456e1,-3.916617e2,-3.348910e2,92.7,95.7,106.3,91.1,187.3,208.7,178.1,0.003,0.300,20
StyblinskiTang_10D,Highly Multimodal,10,GD-Nesterov,-3.809116e2,-3.905361e2,-3.712872e2,1.160596e1,-3.916617e2,-3.492515e2,71.8,74.8,70.7,78.8,145.5,137.4,153.6,0.002,0.500,20
StyblinskiTang_10D,Highly Multimodal,10,QQN-StrongWolfe,-3.713694e2,-3.916617e2,-3.604428e2,1.893390e1,-3.916617e2,-3.351148e2,17.1,290.7,187.9,346.1,262.9,174.9,310.2,0.008,0.350,20
StyblinskiTang_10D,Highly Multimodal,10,Trust Region-Conservative,-2.800703e0,NaN,-2.800703e0,8.316154e-1,-4.771035e0,-1.022971e0,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
StyblinskiTang_10D,Highly Multimodal,10,L-BFGS-Aggressive,-1.712076e2,NaN,-1.712076e2,6.044553e1,-2.809829e2,-1.063650e1,76.8,775.9,NaN,775.9,235.4,NaN,235.4,0.007,0.000,40
StyblinskiTang_10D,Highly Multimodal,10,QQN-GoldenSection,-3.761113e2,-3.916617e2,-3.722237e2,1.382703e1,-3.916617e2,-3.492515e2,16.2,575.8,546.1,583.2,96.8,100.7,95.8,0.010,0.200,60
StyblinskiTang_10D,Highly Multimodal,10,QQN-Bisection-1,-3.734578e2,-3.916617e2,-3.695964e2,1.868644e1,-3.916617e2,-2.927046e2,17.1,355.6,338.1,359.4,392.4,386.1,393.7,0.007,0.175,40
StyblinskiTang_10D,Highly Multimodal,10,Adam-Fast,-3.617259e2,-3.760126e2,-3.556030e2,1.265839e1,-3.762652e2,-3.234464e2,34.8,72.7,73.0,72.5,71.7,72.0,71.5,0.001,0.300,40
StyblinskiTang_10D,Highly Multimodal,10,QQN-MoreThuente,-3.485066e2,-3.916617e2,-3.252692e2,6.162202e1,-3.916617e2,-1.512410e2,23.9,308.8,215.9,358.8,345.0,216.9,414.0,0.008,0.350,20
StyblinskiTang_10D,Highly Multimodal,10,QQN-Backtracking,-3.626814e2,-3.916617e2,-3.554363e2,1.921502e1,-3.916617e2,-3.351148e2,19.5,160.2,123.0,169.6,115.4,91.5,121.4,0.004,0.200,20
StyblinskiTang_10D,Highly Multimodal,10,Adam-WeightDecay,-6.936263e1,NaN,-6.936263e1,3.458595e0,-7.483483e1,-6.072773e1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
StyblinskiTang_10D,Highly Multimodal,10,QQN-Bisection-2,-3.761113e2,-3.916617e2,-3.722237e2,1.085862e1,-3.916617e2,-3.492515e2,17.9,259.8,258.8,260.0,204.0,197.8,205.6,0.005,0.200,20
StyblinskiTang_10D,Highly Multimodal,10,L-BFGS-Conservative,-3.782317e2,-3.916617e2,-3.775249e2,1.301425e1,-3.916617e2,-3.492513e2,108.2,557.9,511.0,560.4,445.1,408.0,447.0,0.014,0.050,20
StyblinskiTang_10D,Highly Multimodal,10,QQN-CubicQuadraticInterpolation,-3.632725e2,-3.916617e2,-3.582626e2,2.145183e1,-3.916617e2,-3.068413e2,16.0,348.7,284.7,360.0,532.9,405.3,555.4,0.012,0.150,40
StyblinskiTang_10D,Highly Multimodal,10,L-BFGS,-3.744372e2,-3.859406e2,-3.682431e2,1.186795e1,-3.916617e2,-3.486388e2,22.4,212.8,173.1,234.1,91.7,74.6,100.8,0.003,0.350,20
StyblinskiTang_10D,Highly Multimodal,10,Adam,-1.230351e1,NaN,-1.230351e1,2.441190e0,-1.692616e1,-6.998411e0,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
StyblinskiTang_10D,Highly Multimodal,10,GD-Momentum,-3.569116e2,-3.854991e2,-3.473824e2,3.425583e1,-3.916617e2,-2.588062e2,70.2,73.2,91.4,67.1,142.3,178.8,130.1,0.002,0.250,20
StyblinskiTang_10D,Highly Multimodal,10,Trust Region-Adaptive,-5.101248e1,NaN,-5.101248e1,9.651194e-1,-5.283566e1,-4.926805e1,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
StyblinskiTang_10D,Highly Multimodal,10,Trust Region-Standard,-2.008629e2,NaN,-2.008629e2,7.744886e-1,-2.020820e2,-1.990374e2,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
StyblinskiTang_10D,Highly Multimodal,10,Adam-AMSGrad,-1.336424e1,NaN,-1.336424e1,2.089395e0,-1.668031e1,-9.129284e0,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.012,0.000,20
Beale_2D,Non-Convex Unimodal,2,GD-WeightDecay,1.213066e-4,NaN,1.213066e-4,2.624394e-6,1.162669e-4,1.247873e-4,332.0,335.0,NaN,335.0,668.0,NaN,668.0,0.010,0.000,20
Beale_2D,Non-Convex Unimodal,2,Adam-AMSGrad,8.631953e0,NaN,8.631953e0,2.672332e0,4.591612e0,1.296990e1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
Beale_2D,Non-Convex Unimodal,2,L-BFGS-Aggressive,1.383040e1,NaN,1.383040e1,4.966694e0,4.397044e-1,2.188187e1,76.1,772.4,NaN,772.4,233.2,NaN,233.2,0.005,0.000,40
Beale_2D,Non-Convex Unimodal,2,QQN-Bisection-1,2.450573e-1,2.376153e-14,3.267430e0,1.510793e0,1.923502e-20,9.679272e0,14.5,258.6,239.6,493.0,293.4,272.1,556.3,0.004,0.925,40
Beale_2D,Non-Convex Unimodal,2,QQN-Backtracking,7.345201e-3,9.383365e-22,7.731791e-3,2.050909e-2,9.383365e-22,9.013495e-2,63.5,582.2,110.0,607.1,387.8,87.0,403.6,0.018,0.050,20
Beale_2D,Non-Convex Unimodal,2,GD-Nesterov,1.930595e-3,NaN,1.930595e-3,5.627145e-4,1.157540e-3,3.307319e-3,35.8,38.8,NaN,38.8,73.6,NaN,73.6,0.001,0.000,20
Beale_2D,Non-Convex Unimodal,2,Trust Region-Conservative,1.190277e1,NaN,1.190277e1,3.237475e0,8.335277e0,1.899964e1,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.003,0.000,20
Beale_2D,Non-Convex Unimodal,2,Trust Region-Adaptive,1.042276e-1,NaN,1.042276e-1,4.407892e-2,2.717798e-2,1.873031e-1,58.0,175.8,NaN,175.8,117.9,NaN,117.9,0.001,0.000,20
Beale_2D,Non-Convex Unimodal,2,QQN-GoldenSection,4.598380e-3,2.267952e-15,9.196759e-2,2.608435e-2,2.384341e-19,1.828485e-1,15.5,638.8,624.0,920.3,90.3,88.9,117.0,0.010,0.950,60
Beale_2D,Non-Convex Unimodal,2,GD,5.410008e-3,NaN,5.410008e-3,1.256541e-4,5.163170e-3,5.632191e-3,332.0,335.0,NaN,335.0,668.0,NaN,668.0,0.008,0.000,40
Beale_2D,Non-Convex Unimodal,2,QQN-Bisection-2,1.392138e0,1.332528e-15,6.960691e0,3.298786e0,1.451937e-20,9.402725e0,13.6,169.2,159.7,207.0,161.7,162.1,160.0,0.003,0.800,20
Beale_2D,Non-Convex Unimodal,2,QQN-MoreThuente,4.939384e0,1.848927e-13,7.599052e0,4.793641e0,6.708563e-19,1.493344e1,36.0,401.8,249.7,483.6,433.1,255.9,528.6,0.007,0.350,20
Beale_2D,Non-Convex Unimodal,2,L-BFGS,1.021163e0,1.473155e-7,1.074908e0,2.252319e0,1.473155e-7,8.058429e0,32.9,283.7,604.0,266.8,129.4,282.0,121.4,0.004,0.050,20
Beale_2D,Non-Convex Unimodal,2,Adam-WeightDecay,1.354626e0,NaN,1.354626e0,9.616912e-1,2.521439e-1,3.158256e0,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.010,0.000,20
Beale_2D,Non-Convex Unimodal,2,QQN-CubicQuadraticInterpolation,2.491785e-1,3.863122e-14,1.423877e0,1.377842e0,2.189815e-20,8.788337e0,14.6,316.0,298.4,399.0,497.0,462.8,658.0,0.010,0.825,40
Beale_2D,Non-Convex Unimodal,2,Adam-Fast,1.663747e0,NaN,1.663747e0,1.452558e-1,1.413649e0,1.879374e0,18.3,39.6,NaN,39.6,38.6,NaN,38.6,0.001,0.000,40
Beale_2D,Non-Convex Unimodal,2,L-BFGS-Conservative,1.855307e-6,NaN,1.855307e-6,7.315791e-6,1.658733e-11,3.363634e-5,107.2,571.1,NaN,571.1,435.1,NaN,435.1,0.013,0.000,20
Beale_2D,Non-Convex Unimodal,2,GD-Momentum,9.737459e-1,5.669156e-6,1.024995e0,9.355213e-1,5.669156e-6,2.717342e0,28.1,31.1,142.0,25.3,58.2,280.0,46.5,0.001,0.050,20
Beale_2D,Non-Convex Unimodal,2,QQN-StrongWolfe,2.802889e-2,NaN,2.802889e-2,3.562667e-2,4.977135e-4,1.718599e-1,22.6,525.2,NaN,525.2,498.4,NaN,498.4,0.014,0.000,20
Beale_2D,Non-Convex Unimodal,2,Adam,8.731396e0,NaN,8.731396e0,2.440498e0,4.686569e0,1.288101e1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.010,0.000,20
Beale_2D,Non-Convex Unimodal,2,Trust Region-Standard,1.377264e2,NaN,1.377264e2,5.984479e2,2.137800e-1,2.746300e3,17.5,54.6,NaN,54.6,37.0,NaN,37.0,0.000,0.000,20
Levi_2D,Non-Convex Unimodal,2,QQN-Bisection-2,8.595774e-1,6.592420e-2,1.300496e0,8.639119e-1,7.092809e-19,1.980921e0,10.8,184.4,305.4,144.1,106.2,185.2,79.9,0.003,0.250,20
Levi_2D,Non-Convex Unimodal,2,Adam-Fast,1.985822e0,NaN,1.985822e0,3.149452e-1,9.449529e-1,2.777599e0,24.5,52.0,NaN,52.0,51.0,NaN,51.0,0.001,0.000,40
Levi_2D,Non-Convex Unimodal,2,QQN-CubicQuadraticInterpolation,1.394626e0,7.217788e-2,1.541565e0,8.955721e-1,1.377407e-17,3.072637e0,11.3,211.4,264.8,205.5,308.9,394.2,299.4,0.006,0.100,40
Levi_2D,Non-Convex Unimodal,2,L-BFGS,6.894358e0,8.911887e0,5.549339e0,7.254552e0,7.098469e-1,2.799817e1,12.3,109.8,121.0,102.2,48.3,55.6,43.4,0.001,0.400,20
Levi_2D,Non-Convex Unimodal,2,Trust Region-Conservative,2.429818e0,NaN,2.429818e0,6.200350e-1,1.702682e0,4.241554e0,145.7,440.1,NaN,440.1,294.1,NaN,294.1,0.003,0.000,20
Levi_2D,Non-Convex Unimodal,2,QQN-GoldenSection,8.387306e-1,6.761456e-2,1.056655e0,9.766440e-1,9.523537e-25,3.958551e0,12.3,524.7,517.2,526.8,74.6,73.9,74.8,0.008,0.217,60
Levi_2D,Non-Convex Unimodal,2,L-BFGS-Aggressive,2.523882e0,NaN,2.523882e0,1.208770e0,1.926110e-1,4.756590e0,81.9,754.3,NaN,754.3,250.7,NaN,250.7,0.006,0.000,40
Levi_2D,Non-Convex Unimodal,2,QQN-Bisection-1,1.247308e0,5.493683e-2,1.379793e0,7.839923e-1,1.021915e-17,2.438389e0,10.0,192.0,187.0,192.6,219.8,212.5,220.6,0.003,0.100,40
Levi_2D,Non-Convex Unimodal,2,Trust Region-Adaptive,2.228141e0,NaN,2.228141e0,8.056770e-1,1.428848e0,5.079604e0,5.8,19.4,NaN,19.4,13.6,NaN,13.6,0.000,0.000,20
Levi_2D,Non-Convex Unimodal,2,Trust Region-Standard,2.047184e0,NaN,2.047184e0,2.729064e-1,1.312447e0,2.657356e0,3.0,11.2,NaN,11.2,8.1,NaN,8.1,0.000,0.000,20
Levi_2D,Non-Convex Unimodal,2,L-BFGS-Conservative,1.992571e0,NaN,1.992571e0,1.935110e-1,1.701971e0,2.752709e0,27.6,221.8,NaN,221.8,114.2,NaN,114.2,0.003,0.000,20
Levi_2D,Non-Convex Unimodal,2,GD-Nesterov,2.090801e0,NaN,2.090801e0,2.794423e-1,1.113435e0,2.354007e0,13.3,16.3,NaN,16.3,28.6,NaN,28.6,0.000,0.000,20
Levi_2D,Non-Convex Unimodal,2,QQN-Backtracking,1.367493e0,5.493683e-2,1.695632e0,9.260245e-1,5.788134e-17,3.072637e0,17.4,172.8,290.5,143.4,102.4,164.5,86.9,0.004,0.200,20
Levi_2D,Non-Convex Unimodal,2,GD,2.156658e0,NaN,2.156658e0,3.561015e-1,1.426633e0,3.102830e0,15.2,18.2,NaN,18.2,32.5,NaN,32.5,0.000,0.000,40
Levi_2D,Non-Convex Unimodal,2,QQN-MoreThuente,1.805691e0,1.098737e-1,1.894945e0,5.870594e-1,1.098737e-1,3.072637e0,12.2,132.2,295.0,123.7,136.9,313.0,127.6,0.003,0.050,20
Levi_2D,Non-Convex Unimodal,2,GD-Momentum,2.046907e0,NaN,2.046907e0,5.256639e-1,4.439386e-1,3.258653e0,17.1,20.1,NaN,20.1,36.1,NaN,36.1,0.000,0.000,20
Levi_2D,Non-Convex Unimodal,2,GD-WeightDecay,1.839278e0,NaN,1.839278e0,3.252171e-1,1.197591e0,2.587658e0,32.0,35.0,NaN,35.0,66.1,NaN,66.1,0.001,0.000,20
Levi_2D,Non-Convex Unimodal,2,Adam,1.940611e0,NaN,1.940611e0,1.324401e-1,1.427520e0,1.982907e0,134.8,272.7,NaN,272.7,271.7,NaN,271.7,0.005,0.000,20
Levi_2D,Non-Convex Unimodal,2,QQN-StrongWolfe,1.289664e0,3.764745e-17,1.357541e0,9.724397e-1,3.764745e-17,2.752709e0,13.1,246.4,289.0,244.2,216.6,265.0,214.0,0.006,0.050,20
Levi_2D,Non-Convex Unimodal,2,Adam-AMSGrad,1.856077e0,NaN,1.856077e0,2.053179e-1,1.426642e0,1.981636e0,153.4,309.8,NaN,309.8,308.8,NaN,308.8,0.007,0.000,20
Levi_2D,Non-Convex Unimodal,2,Adam-WeightDecay,1.877112e0,NaN,1.877112e0,3.001963e-1,1.434786e0,2.761937e0,47.4,97.7,NaN,97.7,96.7,NaN,96.7,0.002,0.000,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,QQN-StrongWolfe,8.400000e1,8.400000e1,8.400001e1,2.008932e-5,8.400000e1,8.400009e1,22.9,496.1,473.4,514.5,265.9,254.1,275.5,0.011,0.450,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,QQN-GoldenSection,8.400000e1,NaN,8.400000e1,1.929070e-11,8.400000e1,8.400000e1,9.4,370.4,NaN,370.4,58.3,NaN,58.3,0.005,0.000,60
GoldsteinPrice_2D,Non-Convex Unimodal,2,Adam,8.782798e2,NaN,8.782798e2,7.841234e1,8.400122e2,1.117344e3,208.2,420.1,NaN,420.1,419.8,NaN,419.8,0.008,0.000,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,L-BFGS-Aggressive,1.684671e3,NaN,1.684671e3,1.477125e3,9.105986e1,6.775009e3,76.5,774.3,NaN,774.3,234.5,NaN,234.5,0.006,0.000,40
GoldsteinPrice_2D,Non-Convex Unimodal,2,QQN-CubicQuadraticInterpolation,3.298017e2,NaN,3.298017e2,3.540234e2,7.661550e1,8.400000e2,12.7,374.3,NaN,374.3,610.0,NaN,610.0,0.012,0.000,40
GoldsteinPrice_2D,Non-Convex Unimodal,2,QQN-Bisection-1,1.220404e2,8.400000e1,1.301095e2,1.647132e2,8.400000e1,8.400000e2,14.7,306.4,344.1,298.4,365.9,417.7,354.9,0.008,0.175,40
GoldsteinPrice_2D,Non-Convex Unimodal,2,L-BFGS-Conservative,8.118045e2,9.893779e1,8.493238e2,1.643636e2,9.893779e1,9.013883e2,26.1,235.7,232.0,235.9,125.8,85.0,127.9,0.003,0.050,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,GD-WeightDecay,8.639672e2,NaN,8.639672e2,2.374825e1,8.403868e2,9.323363e2,16.5,19.5,NaN,19.5,35.0,NaN,35.0,0.001,0.000,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,QQN-Backtracking,8.592356e1,NaN,8.592356e1,1.322268e0,8.427943e1,8.859904e1,37.0,787.9,NaN,787.9,229.3,NaN,229.3,0.016,0.000,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,Trust Region-Standard,1.789913e3,NaN,1.789913e3,1.274599e3,8.400162e2,4.762509e3,174.1,526.4,NaN,526.4,351.6,NaN,351.6,0.003,0.000,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,GD,8.511598e2,NaN,8.511598e2,6.456543e0,8.415400e2,8.771903e2,22.4,25.4,NaN,25.4,46.9,NaN,46.9,0.001,0.000,40
GoldsteinPrice_2D,Non-Convex Unimodal,2,QQN-MoreThuente,1.113827e3,NaN,1.113827e3,8.766313e2,9.731460e1,3.098111e3,48.0,483.2,NaN,483.2,529.2,NaN,529.2,0.008,0.000,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,Adam-AMSGrad,8.999567e2,NaN,8.999567e2,8.794215e1,8.400067e2,1.141049e3,220.2,444.2,NaN,444.2,444.0,NaN,444.0,0.010,0.000,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,QQN-Bisection-2,1.967428e2,NaN,1.967428e2,2.752193e2,3.000000e0,8.400893e2,2.6,34.4,NaN,34.4,52.2,NaN,52.2,0.001,0.000,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,L-BFGS,3.602202e3,6.760924e3,1.017792e3,1.280893e4,9.893680e1,5.940071e4,12.8,130.6,154.0,111.4,40.8,48.0,34.9,0.002,0.450,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,Adam-Fast,8.521086e2,NaN,8.521086e2,1.394063e1,8.402849e2,9.146441e2,16.6,36.1,NaN,36.1,35.1,NaN,35.1,0.001,0.000,40
GoldsteinPrice_2D,Non-Convex Unimodal,2,GD-Momentum,1.067404e3,1.796484e3,8.851335e2,8.721815e2,1.057310e2,4.354224e3,16.1,19.1,20.8,18.8,34.3,37.5,33.5,0.000,0.200,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,Trust Region-Adaptive,2.505832e3,NaN,2.505832e3,1.366127e3,1.110076e3,5.742243e3,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,GD-Nesterov,8.578189e2,NaN,8.578189e2,2.146214e1,8.406460e2,9.214453e2,22.9,25.9,NaN,25.9,47.9,NaN,47.9,0.001,0.000,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,Adam-WeightDecay,8.404109e2,NaN,8.404109e2,4.612631e-1,8.400518e2,8.417854e2,106.0,215.0,NaN,215.0,214.0,NaN,214.0,0.004,0.000,20
GoldsteinPrice_2D,Non-Convex Unimodal,2,Trust Region-Conservative,2.223796e3,NaN,2.223796e3,1.144087e3,8.452989e2,4.769374e3,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
Matyas_2D,Convex Unimodal,2,QQN-Bisection-2,3.410243e-14,3.410243e-14,NaN,8.256642e-14,5.443134e-17,3.413783e-13,8.8,95.7,95.7,NaN,107.7,107.7,NaN,0.002,1.000,20
Matyas_2D,Convex Unimodal,2,QQN-CubicQuadraticInterpolation,6.823973e-14,6.823973e-14,NaN,1.639953e-13,4.930381e-34,6.688868e-13,6.6,115.6,115.6,NaN,162.8,162.8,NaN,0.003,1.000,40
Matyas_2D,Convex Unimodal,2,GD-WeightDecay,2.171461e-2,NaN,2.171461e-2,3.153792e-3,1.597645e-2,2.740649e-2,332.0,335.0,NaN,335.0,668.0,NaN,668.0,0.010,0.000,20
Matyas_2D,Convex Unimodal,2,L-BFGS-Conservative,3.120508e-6,NaN,3.120508e-6,9.968903e-6,5.748950e-12,4.450596e-5,109.9,558.5,NaN,558.5,445.6,NaN,445.6,0.013,0.000,20
Matyas_2D,Convex Unimodal,2,QQN-Bisection-1,1.960422e-13,1.960422e-13,NaN,4.496984e-13,5.382219e-21,2.804618e-12,9.3,100.5,100.5,NaN,136.8,136.8,NaN,0.002,1.000,40
Matyas_2D,Convex Unimodal,2,Trust Region-Conservative,4.016140e-2,NaN,4.016140e-2,6.245617e-3,2.946453e-2,5.185243e-2,1.8,7.4,NaN,7.4,5.6,NaN,5.6,0.000,0.000,20
Matyas_2D,Convex Unimodal,2,Adam,2.768732e-2,NaN,2.768732e-2,5.757775e-3,1.867869e-2,3.881198e-2,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.009,0.000,20
Matyas_2D,Convex Unimodal,2,GD-Nesterov,2.813126e-3,NaN,2.813126e-3,3.474598e-4,2.312607e-3,3.505878e-3,332.0,335.0,NaN,335.0,668.0,NaN,668.0,0.009,0.000,20
Matyas_2D,Convex Unimodal,2,L-BFGS,1.193846e-2,1.072831e-11,1.326496e-2,3.336370e-2,1.010636e-11,1.343717e-1,65.3,365.4,384.0,363.4,265.8,290.0,263.1,0.008,0.100,20
Matyas_2D,Convex Unimodal,2,QQN-Backtracking,2.395806e-28,2.395806e-28,NaN,8.838962e-28,1.232595e-32,4.089457e-27,4.0,25.0,25.0,NaN,21.0,21.0,NaN,0.000,1.000,20
Matyas_2D,Convex Unimodal,2,GD,3.104695e-2,NaN,3.104695e-2,4.613818e-3,2.291840e-2,4.051899e-2,332.0,335.0,NaN,335.0,668.0,NaN,668.0,0.008,0.000,40
Matyas_2D,Convex Unimodal,2,QQN-GoldenSection,1.955023e-13,1.955023e-13,NaN,3.101681e-13,2.394509e-24,1.337616e-12,9.0,348.1,348.1,NaN,50.8,50.8,NaN,0.005,1.000,60
Matyas_2D,Convex Unimodal,2,L-BFGS-Aggressive,2.190003e-3,NaN,2.190003e-3,7.231093e-3,7.539246e-7,3.663126e-2,91.6,728.6,NaN,728.6,279.8,NaN,279.8,0.010,0.000,40
Matyas_2D,Convex Unimodal,2,Trust Region-Adaptive,5.577410e-2,NaN,5.577410e-2,2.103269e-2,2.629708e-2,8.766279e-2,1.3,5.9,NaN,5.9,4.6,NaN,4.6,0.000,0.000,20
